49054.0,0.31596779388083734,0.0007051951584567966,0.0006395201342716548,-0.03360716411073619,-0.007712734319940548,0.23415247060104394,0.2368289655727479
111051.0,0.32188695652173915,0.001312510778448748,-0.00085088921109675,0.017571956612752956,-0.00016452944786316293,0.24022602731719675,0.2394480864874936
9578.0,0.30847020933977454,5.612375146019038e-05,-0.002213757114307278,-0.08854987603784888,-0.02061378454273095,0.23861229754626792,0.23331861521405473
9611.0,0.3095330112721417,-0.018980220598830304,-0.000864090470423166,-0.060356959405189974,-0.02409021904385914,0.23172051945871913,0.23084510554629112
9635.0,0.3103059581320451,-0.003859101123345591,0.0006432567235033815,0.0397208096949805,0.006057205532014283,0.22847002750049267,0.23094742511742367
9321.0,0.30019323671497583,-0.013765346886588137,0.005473559150195316,0.04005199910290677,0.005530526774082851,0.22879703568427837,0.2267106777484368
10043.0,0.32344605475040256,0.0005483026283500315,-0.0004149953069256305,-0.076305427954208,-0.0567202693718192,0.2489652969301822,0.241228474857504
9694.0,0.3122061191626409,0.0030644292128568828,-0.0020578561080140884,0.14659018679303204,-0.0026720064186939664,0.23944818162617346,0.235031286259449
9235.0,0.2974235104669887,-0.014189466322959867,-0.00011818441468084566,-0.01661171527212658,0.03946798720755293,0.21653440551886047,0.2196932594300442
9547.0,0.30747181964573267,0.005968872250956061,0.0035265024576804074,-0.021246232989678846,-0.016710455328019413,0.23681207452140768,0.2287313560171543
9461.0,0.30470209339774557,0.00031949295077190706,-0.0009944403338789849,0.09026026105434698,-0.032231666051910274,0.22832247282487292,0.225610890840036
10842.0,0.3491787439613527,-0.0020406532636376685,0.0016542439838823548,0.059157724355910137,-0.029842199269571386,0.2763583665331142,0.2619887879790113
10527.0,0.33903381642512076,0.004026738813525743,-0.000994334671352594,-0.0437651419851671,-0.08388502950384996,0.2703101826892505,0.25518365087638334
9912.0,0.31922705314009664,0.0016868074792939038,0.00033068756474683537,0.1145882995130689,0.006804530190904575,0.23900282801805292,0.2398191610073855
4538.0,0.2923027375201288,-0.0017488326982593142,-0.0016086407836267405,0.14036967909110198,-0.02521812741459408,0.24459934590108234,0.2215675510355599
4699.0,0.30267310789049917,-0.004984095163726896,-0.0044298349534388,0.142197594448258,-0.01840931334706468,0.23980470335954138,0.23076487983534927
4383.0,0.28231884057971013,0.001475449861310019,0.0009830019025279342,0.2068146877373743,-0.06201584119606921,0.22744292802253088,0.21753204748989832
5036.0,0.32438003220611916,-0.0014351706502602128,-0.005878296698759669,0.13578297906135386,0.0010106101546763849,0.26451830361042505,0.24236718013907277
5398.0,0.34769726247987115,-0.015007835966284041,0.0065147483318965405,0.4540998254586601,0.03865106724453757,0.2663778922407303,0.2563385089038597
3953.0,0.8007890812328886,0.005197538133821217,0.011902325814679083,0.5641090946465258,0.024422998820067637,0.6120316483217948,0.6023177254448775
5146.0,1.0424641062546027,0.1194668878119697,-0.017519805034989983,0.45082152148871923,-0.024912741191348894,0.8493366827789298,0.7814446680109693
4430.0,0.8974185757302546,0.0976222313962962,0.0021180094130699733,0.5201769208322816,0.13243137183271714,0.6791447122406342,0.6858919276448487
3994.0,0.8090947610534169,-0.010601092468392241,-0.0018786889120453512,0.408995806784468,0.05935578802326424,0.6168762036372375,0.6034424499879779
5055.0,1.024029548604162,-0.046525343632830105,-0.000181425874406911,1.051698573449829,0.1837173975757431,0.8617844623916124,0.7779143226855814
3617.0,0.7327230222158762,0.01882671927561188,0.0007087957214170076,0.10227843271015173,-0.04030671313155982,0.5319343200820832,0.5421705193109324
4420.0,0.8953928001642721,-0.05032847121436852,-0.003489537826626693,0.5058078352054122,-0.08863893533619552,0.7220603619519563,0.6697719876382849
5493.0,1.1127585183941961,-0.16218499673525358,-0.009593511941886384,0.8469137656832681,0.198839045742424,0.9349667010786381,0.8459151482987841
4149.0,0.840494282326146,-0.07727201486627094,-0.004976033866525366,-0.6322979163257467,0.034179667907918834,0.677696443576269,0.6435072211163212
